x,y,z,type,is_movable
-202.2126707063399,234.87293117482136,0.0,CAF,1
-18.653839196888953,186.334448765488,0.0,CAF,1
278.1780320159173,348.56380573392426,0.0,CAF,1
-130.3450755177716,197.48666003436745,0.0,CAF,1
-458.2757981369269,521.8060956859908,0.0,CAF,1
531.3959030478426,-274.487654879262,0.0,CAF,1
-50.98629827258759,316.2512435561182,0.0,CAF,1
244.2140273130143,-387.22347833951335,0.0,CAF,1
161.06489101926363,-336.7549968345844,0.0,CAF,1
-19.041828705797343,37.227095957312144,0.0,CAF,1
135.89531518495062,-81.07985891290588,0.0,CAF,1
242.2143890747941,-196.641041873926,0.0,CAF,1
425.0768291579993,467.5671520303879,0.0,CAF,1
515.0804467757984,-1.462421995116301,0.0,CAF,1
209.90182689698827,404.8919236682645,0.0,CAF,1
224.406665460794,442.4672153386995,0.0,CAF,1
32.262322510626745,371.71384643212446,0.0,CAF,1
-482.719137198155,-514.4840372614633,0.0,CAF,1
-337.6608031111513,176.6148141448857,0.0,CAF,1
181.9367369087455,-484.0417834855748,0.0,CAF,1
-111.22415664285074,54.95523197974126,0.0,CAF,1
287.19132676132756,-544.2298996111061,0.0,CAF,1
-416.21375599167953,436.6075789092881,0.0,CAF,1
537.5639413945916,-34.9389526996473,0.0,CAF,1
-487.9122275481596,-432.0511892918512,0.0,CAF,1
139.28773627566238,191.8558379307226,0.0,CAF,1
309.50569774803284,-340.9432938410056,0.0,CAF,1
-417.7756624762594,-536.7685629013296,0.0,CAF,1
-309.3873112055712,121.34123179886046,0.0,CAF,1
-52.458668716650095,-493.4928099846252,0.0,CAF,1
-334.55688703988426,441.3430406077598,0.0,CAF,1
-347.34064393596816,441.24355611829617,0.0,CAF,1
-157.5640318350367,-92.77923487383556,0.0,CAF,1
545.9206385095416,-335.84968798046486,0.0,CAF,1
67.17142986343481,-32.01410870941481,0.0,CAF,1
192.30302071086192,-204.599801031021,0.0,CAF,1
136.04454191914613,451.15221126887934,0.0,CAF,1
-388.2984082481686,-508.21651442525103,0.0,CAF,1
86.93899791986962,311.12779234873835,0.0,CAF,1
140.55118929185107,425.4155738446234,0.0,CAF,1
125.64841277019082,304.0146513520847,0.0,CAF,1
-484.7884145789997,32.35235597359133,0.0,CAF,1
-503.83969431129606,-525.72578457086,0.0,CAF,1
-286.31685809894185,-465.5376684453286,0.0,CAF,1
10.664239848059992,-453.20159175183136,0.0,CAF,1
-122.13760513701736,-25.75653432214881,0.0,CAF,1
49.45324228995196,-398.62440083205206,0.0,CAF,1
216.2986795695034,495.0049742244733,0.0,CAF,1
-40.78913810255955,205.7538211087999,0.0,CAF,1
-311.01885683277567,-190.1347562630008,0.0,CAF,1
410.6714750836574,-153.45482499773902,0.0,CAF,1
541.244867504748,-533.6845437279551,0.0,CAF,1
-137.59749479967456,-244.07524645021255,0.0,CAF,1
-328.0108076331736,151.37559916794794,0.0,CAF,1
-178.86366102921232,-308.67052545898525,0.0,CAF,1
-455.6295107171927,316.39052184136744,0.0,CAF,1
-5.621371077145795,-81.45789997286789,0.0,CAF,1
-242.36461065388448,295.54852129872484,0.0,CAF,1
-545.28095324229,-433.284796961201,0.0,CAF,1
253.33675499683443,-297.6277471285158,0.0,CAF,1
-292.3555666093878,-447.5309758524013,0.0,CAF,1
-43.73387899068467,-58.75553947725416,0.0,CAF,1
-224.4076603056887,382.3785837026319,0.0,CAF,1
534.6788912001447,407.2795514153929,0.0,CAF,1
-317.8434928099847,-92.2420186307317,0.0,CAF,1
-3.4824545536764617,-49.59301799764853,0.0,CAF,1
-35.66568689517965,-1.0744324862077974,0.0,CAF,1
-223.0248259021435,-397.9081125079136,0.0,CAF,1
32.361807000090266,528.6506285610924,0.0,CAF,1
516.2742606493622,9.510717192728634,0.0,CAF,1
546.8159989147142,-353.00081396400464,0.0,CAF,1
-466.82151578185767,278.2879623767749,0.0,CAF,1
-158.3300624039071,290.0370805824366,0.0,CAF,1
395.8582346025142,-159.1652346929547,0.0,CAF,1
223.3819752193181,405.0510988514063,0.0,CAF,1
-165.63222393054173,-1.084380935154286,0.0,CAF,1
-245.84656778511356,465.78637966898793,0.0,CAF,1
-466.52306231346665,529.5360405173194,0.0,CAF,1
145.4657230713575,523.1789816405897,0.0,CAF,1
289.0218413674594,-279.31265261825087,0.0,CAF,1
-315.8736999186036,78.95089083838297,0.0,CAF,1
-147.8742425612735,-214.011033734286,0.0,CAF,1
-110.11987880980382,-379.6328117934341,0.0,CAF,1
-450.0086370624944,184.23532603780404,0.0,CAF,1
-103.93194356516244,-269.82183232341504,0.0,CAF,1
-445.8800307497513,-180.4350185402912,0.0,CAF,1
59.600660215248126,-97.09686171655966,0.0,CAF,1
445.9884688432668,-107.34376413131952,0.0,CAF,1
-83.9455096319075,117.8692231165777,0.0,CAF,1
-25.62770190829349,-277.46224111422623,0.0,CAF,1
-42.91810617708251,326.52799131771724,0.0,CAF,1
-351.48914714660395,74.74269693406882,0.0,CAF,1
448.8237767929816,49.19508003979388,0.0,CAF,1
-45.27588857737192,297.15022157909027,0.0,CAF,1
-87.42746676313658,-148.1622501582707,0.0,CAF,1
-148.4512526001629,-508.1170299357872,0.0,CAF,1
188.44302251967076,209.22582979108256,0.0,CAF,1
546.0201229990051,-461.0608664194626,0.0,CAF,1
