x,y,z,type,is_movable
449.69999367544085,-239.446635248991,0.0,CAF,1
-137.179451677803,-47.90479316127113,0.0,CAF,1
-25.555766374198583,-163.08766693845178,0.0,CAF,1
161.38589896772953,-206.1250963640621,0.0,CAF,1
464.9281649718557,171.96184410474154,0.0,CAF,1
-215.14451617976113,207.78175484298868,0.0,CAF,1
425.85640515468685,3.3713148758762372,0.0,CAF,1
441.52080010803036,159.5889549264043,0.0,CAF,1
479.1153479960549,197.580069775273,0.0,CAF,1
145.00768348486633,-243.2933347691792,0.0,CAF,1
416.7452792292927,161.6808456448572,0.0,CAF,1
-429.18161912136486,27.125675830440343,0.0,CAF,1
-375.5459376671949,-150.73460610815675,0.0,CAF,1
-355.21196674991154,221.71116934263898,0.0,CAF,1
-330.78344196191256,113.7854709489061,0.0,CAF,1
-208.26407940911525,-221.86880470957448,0.0,CAF,1
-479.1391420137055,43.62286140155658,0.0,CAF,1
404.4814459651875,276.1399847184973,0.0,CAF,1
306.4699215925581,113.58718746848405,0.0,CAF,1
-105.57306489852505,-177.8003011857694,0.0,CAF,1
496.7625777536191,-74.23683936132201,0.0,CAF,1
-349.8483986044946,-239.86303055787735,0.0,CAF,1
-361.0315869002993,268.8927235090706,0.0,CAF,1
121.35246427051345,-17.26008126204016,0.0,CAF,1
-360.813475071835,212.4711591549705,0.0,CAF,1
-432.68132255081446,200.4452660673719,0.0,CAF,1
-351.53380818808216,245.69355629968823,0.0,CAF,1
-296.0342620179447,154.66161043791595,0.0,CAF,1
41.63259096682009,94.83948439457725,0.0,CAF,1
283.7565489102101,203.80617106052614,0.0,CAF,1
-315.9716659743839,-69.82503192193099,0.0,CAF,1
455.3213303454065,-274.4535837175075,0.0,CAF,1
143.45115816355315,278.57887152768865,0.0,CAF,1
49.61350105380836,4.94766854523175,0.0,CAF,1
-236.59878876142915,-97.46574909276757,0.0,CAF,1
-213.6078192064901,-279.68033626143335,0.0,CAF,1
3.9289871645632957,36.90105141524839,0.0,CAF,1
-362.26094447891614,124.22509619312808,0.0,CAF,1
-83.84119544426613,-261.6444708822418,0.0,CAF,1
-376.56709759136857,-111.15722341591152,0.0,CAF,1
